1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
25477.11328,26319.05469,26607.26953,26527.27344,26740.17578,27760.51367,27797.10352,27526.43164,27380.40039,27044.04883,26830.41797,26680.10156,26631.39063,26522.01172,26372.55273,26046.99219,26241.66016,26254.79688,26219.54492,26458.36328,26595.5625,26454.67969,26829.99219,27484.03906,28107.25,29055.01172,30144.81641,31418.82617,32133.44727,32858.32813,33438.94922,33858.32422,34459.87109,35149.63281,36063.41016,36247.72656,36512.07422,36994.5625,37087.01953,37165.19531,37253.94922,37495.34766,37643.24609,37811.25,37935.98047,38032.64453,37547.41406,36584.71094,35708.05859,35517.25781,35046.21875,34804.97656,35061.39844,35605.13281,35939.75,36505.83594,36375.10156,36534.23828,36266.71875,36172.30469,35664.40234,35173.41406,35327.35938,34967.65234,34792.01563,34771.60938,34668.56641,34682.89844,34760.46094,34525.98828,34350.91016,34363.46484,34055.32031,34006.24219,34366.55469,34087.44531,33410.00781,32539.79492,32126.22461,31838.74219,31309.7207,31183.23633,30953.66797,30780.69531,30499.92188,30122.08984,30045.19922,29222.35938,29208.84375,28690.07031,27855.2168,27338.88672,26666.78906,26194.07813,25876.2793,25559.56641
25514.01953,26358.21094,26662.19141,26766.25586,26887.63281,27641.03711,27576.72852,27474.79883,27201.63477,26861.42383,26568.02734,26749.53906,26377.79297,26486.3125,26159.79883,26154.60156,26014.95898,25811.97266,26089.20703,26022.53711,26287.82031,26573.11719,27018.20117,27414.69336,28048.35547,29070.18555,29739.63867,31253.05273,31708.37109,32524.53516,33383.80469,34032.27344,34515.87891,35802.89844,36287.02344,36554.12891,37015.61719,37216.97266,37338.36719,37438.51172,37821.26172,37767.08984,37944.01953,38018.09766,38233.55469,38325.07031,37827.76172,37382.30078,35833.04688,35465.98828,35236.91016,35198.65234,35413.41797,36092.23828,36352.65234,36850.96484,37224.21875,36934.57031,36582.28906,36322.16797,36052.98438,35681.01172,35459.5,35292.94922,35035.5625,34951.91406,34776.35547,34792.07813,34844.46484,34820.40234,34811.48828,34355.76953,34249.01953,34135.54688,33935.08984,33654.73047,33054.11328,32715.72656,32351.64258,31817.30469,31386.46094,31222.1875,31268.25195,31115.40625,30577.45703,30702.75977,30149.50391,29661.73828,29073.43164,28700.08594,28135.55078,27561.50977,26788.72656,26290.89063,25795.82617,25557.36523
25509.66406,26659.62891,26885.48438,26664.46875,26855.30078,28091.12891,27932.41797,27721.54297,27304.41797,27373.68164,26865.54883,26738.02344,26716.84766,26483.02734,26272.3125,26272.18164,26257.45508,26274.34961,26008.82227,26411.34766,26389.23438,26563.32227,26962.11914,27144.67969,27505.875,28398.27344,29465.7168,30491.68555,31451.55078,32718.58789,33558.60156,34215.30859,35120.64844,36274.41016,37184.33594,37778.92969,37846.85547,38214.78906,38257.35938,38417.78516,38628.91406,38802.55469,38925.29297,39078.37891,39108.64844,39242.37109,38860.43359,38043.91406,36754.37109,36466.55078,35938.45313,35803.04297,35670.87109,36716.42578,36725.76563,37340.19531,37214.55469,37124.28125,36969.38281,37103.67969,36398.39063,36235.33203,36228.16406,36019.625,35519.93359,35589.39844,35412.50391,35461.71094,35297.15625,35491.55859,35063.90625,34626.61328,34540.94922,34346.8125,34152.73438,34341.12109,33737.625,33133.375,32727.23047,32207.18555,31975.29102,31881.41016,31885.48047,31643.89453,31270.92773,30920.32227,30591.48047,30077.26758,29656.98828,29306.97852,28541.32813,27968.78125,27578.76758,26962.82617,26267.66797,25880.94727
26164.30469,27298.41602,27371.5918,27171.57813,27479.49023,28458.79883,28450.27148,28122.0332,28002.23828,27853.87891,27829.45703,27285.66797,27047.80859,27131.58008,26732.26172,26742.65234,26943.79883,26731.51563,26943.69531,26923.50781,27031.91992,27694.83203,27698.63672,28036.61719,28630.45508,29640.59375,30651.88672,31643.45117,32257.10547,33006.69531,33212.8125,34290.76563,34787.53906,36078.35938,36780.60156,36947.82031,36975.34375,37094.78125,37591.39063,37722.07031,37841.26953,38098.82031,38350.42578,38324.94922,38393.87891,38967.79688,38643.49219,37749.71875,36705.05469,36281.26563,36201.89453,35941.05859,36058.86719,36846.39453,36915.43359,37463.86328,37502.28906,37281.15625,36883.15625,37003.42188,36405.99219,36223.04688,36134.63281,35541.24219,35582.82813,35137.61719,34971.25,34937.34375,34968.71094,34803.06641,34349.23438,34419.70703,34105.3125,34044.09766,34120.94531,34204.19922,34162.33984,33750.90234,33569.86719,33061.51563,32808.40625,32443.52344,32286.46094,32463.92188,32241.34375,31750.64063,31512.49805,31083.8418,30509.44922,29922.48438,29527.33398,28828.93945,28070.39258,27622.48047,27194.38281,26906.125
26665.79102,27663.44922,27844.85938,27902.66797,27975.43359,28727.67383,28840.80664,28583.19922,28556.58594,28246.06836,27995.77148,27824.87891,27907.33984,27495.97656,27586.28516,27380.42578,27091.52734,27342.17188,27360.90625,27186.93359,27358.9043,27679.71484,27597.92969,28072.75781,28411.05273,28954.34766,29616.07813,30423.76953,31047.09375,31781.06641,32906.70703,33310.41406,34409.44141,35686.92578,36212.40625,36473.38281,36760.15234,37239.64844,37429.87891,37733.17969,37940.90234,37826.91406,38049.35156,38396.16797,38713.125,39020.96484,38577.46094,37861.65625,36447.94141,35892.17188,35485.64844,35452.33594,35504.125,36069.45703,36390.34375,36641.41016,36734.03125,36481.92578,36490.19531,36388.07031,36183.34375,35760,35545.66797,35377.25781,35310.74219,35073.58984,34895.25391,34738.375,34787.60938,34689.85547,34446.85156,34372.21875,34063.83594,34112.46094,34168.28906,34347.35156,34106.63281,33761.64453,33663.25,32808.51953,32461.28516,32547.05469,32326.72266,32226.79688,32216.24023,31860.33203,31488.32031,31025.48438,30407.42188,30071.28516,29379.33203,28823.77148,28091.60938,27367.72266,26876.27344,26431.30469
26696.66016,27630.11719,27930.79297,27763.03711,27751.88281,29085.11133,28944.00781,28722.2832,28230.64258,28232.58203,27990.14844,27902.30469,27781.13281,27628.50391,27207.5625,26980.91602,27315.67969,27367.56641,27125.96289,27248.70703,27218.06055,27368.99609,27825.04492,28148.86133,28409.87109,29144.97852,29582.88672,30343.16992,30812.02734,31690.31055,32058.00195,32714.68555,33712.89844,34720.26563,35530.17578,35657.30078,36065.78906,36489.42969,36850.26563,36711.9375,36871.66406,37094.8125,37217.3125,37716.84375,37570.07422,38343.26953,37618.46484,37025.61328,35817.92188,35437.35547,35124.99219,35080.96875,35170.07031,35696.19141,35942.35547,36365.78906,36419.33594,36369.03125,36030.33203,36040.27734,35734.12891,35117.49219,35111.02344,35071.19922,34736.96484,34783.32031,34708.30078,34813.09766,34346.33984,34422.57031,34178.19531,34158.08203,33957.39063,33769.69531,33652.14453,33619.23047,33894.21094,33447.51563,32719.66016,32491.36133,32385.11133,32259.8125,32191.14844,32287.60156,32286.05078,31642.28125,31371.22852,30766.61328,30116.99219,29444.63672,28636.6875,28023.7793,27141.28711,26782.31641,26203.65039,25869.79297
26047.64258,26754.82813,26988.20898,27043.50195,27071.0918,28129.67383,28115.375,27695.84961,27771.15625,27311.60547,27076.89844,27029.80078,26783.2168,26722.80664,26680.62305,26300.68555,26415.83398,26419.15625,26447.28125,26399.9043,26280.14844,26894.81055,27297.3125,27710.5,28026.85156,29256.0625,29970.82031,31014.03516,31605.87695,32673.23438,32915.04297,33555.74219,34515.92188,35693.1875,35982.22266,36651.67188,36813.23828,37063.76563,36955.15625,37026.30078,37211.70313,37286.23047,37615.35547,37697.05859,37473.58984,37918.98047,37742.14453,36798.29688,35353.14844,34899.38672,34706.34375,34692.05859,34694.99219,35246.74219,35796.69922,36017.05078,36161.38672,36032.85547,36092.75781,35702.49609,35557.06641,35003.16016,34858.62891,34807.92578,34451.97656,34190.53906,34053.69531,34358.14453,33822.65234,33997.47266,33601.31641,33453.50781,33231.24609,33048.8125,33120.08984,32798.24219,32789.53906,32450.64453,31812.19531,31460.98828,31120.7832,31239.28125,30743.81055,31086.19141,30766.61523,30581.05664,30110.125,29566.9375,29166.31055,28727.41016,28414.53516,27592.44727,26856.27539,26545.62305,25878.55859,25540.07227
25627.55664,26750.00781,26961.09375,26527.57813,26711.89453,27763.14453,27787.7832,27662.58984,27301.05078,27131.96484,27052.16797,26751.15234,26661.56641,26623.25195,26281.5625,26227.7207,26221.61719,26122.27734,26078.67969,26370.02344,26375.33789,26843.83984,27076.60156,27570.66992,27925.28711,28983.30859,30130.64063,30928.06055,31573.21875,32078.34766,32446.37891,33016.47656,33709.29688,34848.13281,35180.25781,35595.04688,36056.44531,36271.42969,36426.64844,36537.23438,36871.59766,36868.25781,37027.3125,37065.46484,37167.51563,37585.29688,37040.95313,36366.98047,35044.62109,34839.97266,34493.92578,34550.875,34477.77734,35299.13672,35572.32031,35787.94141,35933.99219,35633.08203,35699.64453,35535.6875,35203.73828,35024.83203,34797.30859,34590.35547,34639.70703,34392.89063,34158.07813,34183.99609,34027.66797,33990.84766,33427.48047,33546.26953,33204.77734,33434.33594,33095.80078,32844.04297,32709.70703,32300.04688,31935.51172,31552.43359,31132.80469,30729.58984,30817.08594,30786.57422,30374.21289,30228.95313,29731.37109,29125.18359,28944.5332,28302.30469,27803.94531,27261.10938,26350.96484,26172.00391,25759.94141,25397.21094
25260.20703,26441.51563,26663.70703,26736.51172,27041.92578,28000.33984,27731.64844,27974.70313,27461.2168,27259.5957,27370.64453,27003.9375,26832.13672,26797.7793,26643.80469,26401.70117,26309.75781,26390.00781,26576.75,26608.18359,26732.04688,26996.66406,27413.4707,27439.06641,28534.29102,29173.25781,30473.29102,31123.45703,31563.74023,31937.89453,32399.18164,32901.71484,33763.50391,34579.30859,35057.97656,35454.89844,35571.41797,35880.23047,36026.32813,36109.41016,36268.61719,36401.72266,36571.96875,36587.69922,36658.10938,36898.50391,36559.02344,36034.10547,34614.29297,34415.5,34245.16797,34093.15625,33931.51953,34925.46094,35043.70703,35322.16016,35090.03516,35238.17969,35323.16797,35139.25391,34606.9375,34581.12891,34219,34130.84766,34040.47266,33707.07813,33605.77734,33560.05859,33488.19922,33608.03125,33374.26953,33504.28906,33032.32031,33181.96484,33059.44531,33055.45703,32945.11328,32815.16406,32398.95313,31868.30859,31427.30469,31613.94727,31291.07813,31218.59766,30985.19141,30671.85547,30251.99414,30011.03516,29276.53125,28845.44141,28207.34766,27540.86133,27162.16602,26649.28711,25956.72266,25897.33789
25879.73828,26884.24219,26999.23828,27064.86328,27173.60547,28094.13672,28145.08984,27797.60156,27694.64648,27492.17969,27250.67188,26892.45703,26833.60547,26711.57031,26436.21094,26623.95508,26492.4375,26152.66406,26373.47656,26091,26550.09375,27053.11328,27044.43164,27705.29688,28184.14453,29212.92773,29816.63672,30616.64453,31141.69922,31952.25977,32547.99023,32744.37109,33312.74609,34292.91406,34750.07813,35141.36719,35385.70313,35555.99609,35729.48047,35847.89453,35942.22656,36141.28516,36165.93359,36430.53906,36436.15625,36720.14453,36369.875,35789.11328,34381.20313,34342.99609,33930.01172,33911.46094,33796.75,34487.38281,34695.67188,34965.09375,35131.67188,35147.0625,35108.39844,35138.22656,34623.75391,34258.40234,34085.53125,33884.23438,33759.09766,33550.59375,33414.55078,33362.875,33360.42578,33136.51563,32906.92188,33063.85938,32781.82031,32541.53125,32466.08008,32386.76172,32258.4082,32089.58984,31750.15625,31401.42578,30953.42188,30786.18945,30888.41602,30739.13867,30676.79297,30329.28125,30328.19531,29840.62891,29571.48242,29206.54883,28635.61914,27877.60547,27342.96094,26779.55273,26024.65234,26003.32227
25993.19727,26617.21875,26816.08984,26665.55078,26656.66406,27616.53516,27755.1875,27395.20117,26929.33008,26976.35938,26684.28516,26361.20898,26193.55078,26065.43945,25852.20117,25853.89844,25240.73047,25682.82031,25793.86914,25404.72461,25619.09766,25880.57422,26057.40234,26635.5,26811.375,27013.91992,27799.66406,28358.80078,28806.16992,29893.89063,30665.53125,31203.91797,31626.45313,32612.94531,33002.66016,33168.98828,33380.0625,33723.34375,33774.8125,33935.25391,34028.33984,33976.51563,34380.85547,34383.75781,34541.67969,34775.63672,34409.83203,33751.79297,32563.20703,32680,32186.54688,32230.52734,32170.56836,32350.9375,32722.71484,32908.48438,32720.95703,32856.4375,32799.49219,32496.80859,32366.58203,32192.87891,32035.75,31959.20898,31569.44336,31495.09961,31482.76563,31245.75781,31504.72656,31556.24805,31600.83594,31746.63281,31574.86523,31598.84766,31369.92188,31130.40234,31238.78516,31152.31836,30662.96484,30537.89063,30129.3457,29871.06445,29765.38477,29692.20508,29662.7793,29187.85156,29115.35742,28409.56836,28273.41797,27752.46875,26992.10547,26618.10742,25943.54492,25302.0332,24923.38477,24782.56641
24551.46484,25535.45508,25701.81641,25877.49805,25856.72461,26453.56445,26481.43164,26257.8418,25971.58594,25640.07031,25722.51563,25437.78516,25359.26172,24961.15234,25090.98438,24679.15234,24887.10938,25026.10742,24718.52539,24927.57813,25123.29492,25238.32617,25578.81641,26170.66406,26474.81836,27120.95703,27925.26953,28628.86328,28950.48047,29757.38281,30140.08008,30879.68164,31530.40625,32429.75781,33123.09375,33560.95313,33833.51172,33998.15625,34264.67578,34351.20703,34404.00391,34518.57813,34640.53906,35126.17969,35112.62109,35273.39844,35013.19531,34571.23828,33709.36328,32868.78906,32559.17578,32425.5,32557.13672,33330.10547,33272.92188,33863.03906,33699.40625,33879.84766,33709.03125,33301.16406,33184.70703,33028.64844,32775.1875,32566.2168,32336.92578,32315.24023,32071.67969,32201.36133,32075.84766,32374.58984,32176.20313,31969.83008,31851.79688,31820.54297,31988.47656,31930.91797,32001.08203,31606.63477,31265.85938,30628.45703,30532.22461,30102.22266,30251.90625,30063.76563,29931.35742,29713.9375,29213.30078,28855.92969,28334.53125,28202.85547,27961.67969,27201.64844,26451.24805,26110.56445,25630.58594,25271.08984
25275.66406,26337.42578,26470.75781,26679.50195,26427.23828,27531.19922,27410.91797,27054.625,26969.64063,26505.82031,26356.19141,26307.74805,26021.34375,26083.34961,25914.02148,25797.66797,25796.66406,25910.12109,25590.83789,25948.0625,25815.47266,26276.05078,26578.61328,26644.09766,27105.35156,27965.15234,28253.46875,28945.16211,29495.30078,30273.17773,30738.67383,31306.02148,31935.85547,32588.5625,33281.49219,33560.47266,33851.54688,34217.97266,34336.02734,34391.54688,34534.69922,34755.83984,34896.54688,35045.1875,35252.51953,35568.57813,35319.88281,34658.05078,33393.85938,32967.67188,32801.12891,32627.83984,32726.96875,33594.65625,33997.96094,34228.43359,34346.85938,34348.60156,34190.25,34087.32813,33479.78125,33168.04688,33088.80078,32982.22656,32634.88477,32720.24219,32533.20313,32699.86328,32852.84766,32792.5,32784.38281,32809.44922,32421.28711,32160.35156,32573.42188,32569.92188,31983.75586,32158.00781,32186.30078,31346.2793,31158.11523,31308.40234,31274.32227,30954.56641,31084.05469,30854.45898,30400.79688,29730.44531,29136.82617,28672.32031,27735.14453,27407.15039,26499.58984,26067.53906,25897.45703,25377.01367
25539.13086,26511.29102,26470.00391,26784.81641,26876.69531,27736.42188,27539.32813,27449.2793,27090.79297,26845.125,26556.40625,26571.2207,26463.13672,25746.52344,25740.95313,25742.75977,25726.70898,25431.76953,25686.88281,25698.12891,26000.54102,26022.42578,26180.96484,27090.10156,27657.93945,28664.75977,29331.30859,30178.78906,30672.50391,31551.76563,31865.42578,32414.41211,33063.07813,33735.3125,34336.9375,34773.83203,34834.25781,34928.71484,35102.02344,35238.10938,35395.67188,35375.47266,35652.24609,35870.78125,35946.38281,36272.09375,35931.77734,35231.23438,34254.11719,33783.08984,33465.71094,33480.75781,33284.50781,33666.45703,34356.73438,34807.23828,34689.01563,34707.37891,34604.33594,34266.20313,34060.05078,33735.94922,33745.77734,33611.03906,33469.6875,33274.79688,33276.57031,33335.84375,33303.98438,33298.14453,33302.96094,33224.65234,33089.54297,32822.45313,32764.52344,32660.10156,32300.875,32193.50586,31636.95508,31185.20703,30585.64844,30663.1875,30472.42383,30647.56055,30360.1543,30330.83594,29798.66992,29401.41406,29107.97852,28393.03125,28010.77148,27126.18164,26686.0918,26211.19922,25870.55859,25530.19141
25434.7793,26741.72461,26880.88281,26861.77344,26493.31445,28133.38477,27847.10547,27946.90234,27376.04688,27200.59375,26851.29492,26796.30273,26536.18359,26210.6543,26388.00391,26271.21289,26334.82813,26201.97461,25914.00781,26287.07422,26486.97656,26659.64258,27230.51758,27516.02539,28063.88281,29033.64258,29841.32031,30734.28516,30996.60352,31869.42188,32400.84766,32720.93359,33338.22656,34508.62109,34828.53125,35016.59766,35214.67969,35348.71094,35438.66016,35792.5,35798.13672,35894.9375,36067.33984,36074.78125,36261.12891,36582.92969,36304.60547,35851.60547,34469.60938,34247.92188,33821.59766,33740.02734,33831.60938,34464.77344,34804.49609,35170.99609,35081.53516,35355.77344,35040.62109,35193.71094,34739.81641,34499.87891,34615.13672,34454.66406,34294.96484,34210.09766,33934.16797,33878.74609,33719.03125,34354.94922,33818.45703,33699.77344,33403.96875,32818.05469,32432.94922,32131.75,31334.65234,31529.70703,31028.16797,30545.92188,30490.48438,30559.58789,30194.28516,29987.94531,30010.1582,29557.70508,29140.86328,28839.77539,28350.18945,28209.27344,27481.71094,26911.72266,26274.95313,25838.97656,25505.85156,25288.94531
25360.52734,26593.01563,26517.66406,26621.875,26612.85352,27852.45117,27856.58984,27468.89063,27267.85547,27178.75195,26960.99414,26957.375,26653.71484,26792.35742,26262.46875,26332.24219,26423.37891,26373.26563,26491.23438,26477.18945,26511.04102,26713.64648,27091.22656,27649.59766,28142.58984,28877.72656,29755.78125,30458.25781,31064.66992,31883.05664,32350.46094,32955.26953,33591.76563,34503.98438,34996.10938,35277.49609,35413.48438,35510.38281,35709.40625,35788.97266,35816.95313,36087.09766,36131.40625,36320.875,36336.92969,36603.08594,36374.61719,35612.89063,34371.16406,34115.08203,33832.27344,33791.26953,33813.15625,34424.92969,34894.67969,35328.88672,35186.9375,35249.63672,35404.25781,35270.51563,34861.17188,34459.89844,34174.70313,34213.38281,34010.48828,33734.82031,33703.58203,33717.58594,33820.07813,33883.74609,33725.61719,33638.1875,33198.875,33241.11719,32821.67188,32443.42383,32318.82422,32241.92773,31829.92578,31477.17578,30748.33984,30743.14648,30853.17383,30635.44922,30444.72266,30176.00977,30049.54297,29425.81836,28927.03906,28419.38281,28080.15234,27418.23438,26767.5332,26189.63477,25836.60742,25648.87695
25715.54297,26771.64063,27073.05859,26865.94922,27104.43164,27996.00977,28058.44531,28063.5625,27699.45313,26868.53711,27014.69727,26840.1875,26645.57813,26438.46484,26465.67578,26588.38672,26289.80469,26378.89258,26519.10352,26386.96875,26400.99805,26607.58984,27109.9043,27572.55469,28380.86719,29280.88672,29689.66797,30512.97266,30927.20313,31691.95313,32094.89453,32510.0918,33118.52344,34212.03125,34983.125,35241.26172,35111.58594,35423.61328,35663.19531,35749.30859,35967.80859,35953.74219,35843.05859,36261.95313,36528.26563,36657.9375,36184.27344,35563.40625,34124.30078,33950.71484,33650.65234,33588.08594,33721.25,34374.58984,34675.74219,34999.87891,35152.21484,35365.89063,35352.07813,35222.24609,34913.95313,34568.09766,34442.98828,34074.28516,33881.11719,33638.3125,33675,33644.14063,33556.84375,33632.72266,33616.34766,33268.67188,32989.52344,32659.10742,32530.72656,32552.66016,32414.92969,32227.3418,31540.63086,31337.32031,30898.21875,30748.88281,30409.82227,30430.68555,30493.22656,30052.23047,29883.85156,29338.78906,28978.42188,28681.14063,28065.91016,27496.58008,26730.24219,26208.42773,26082.78516,25642.09961
25554.51563,27045.41211,26733.04492,26754.70508,26855.1582,27929.61133,27981.68164,27697.19141,27477.23828,27018.24219,27120.55664,26833.97656,26789.98438,26796.5957,26722.11328,26374.80273,26182.45508,26105.41211,26143.35938,26284.44531,26462.03125,26579.24805,26886.77734,27540.75,28353.36719,29045.44336,29737.15234,30239.5625,31079.86328,31655.33203,31980.60742,32265.34766,33071.41016,33780.48047,34615.98047,34804.60156,34883.05469,35118.51563,35374.27344,35501.48438,35596.47656,35627.48438,35728.16016,35893.76953,36043.57813,36316.96484,35994.66797,35192.0625,33981.29688,33856.59375,33677.89844,33810.30469,34034.45313,34486.07031,34861.58984,35234.81641,35340.28516,35351.85938,35144.88281,34891.57031,34789.18359,34316.17578,33846.53906,33561.69531,33223.97266,32999.90625,32689.43359,32610.30859,32398.43555,32183.18164,31872.23438,31727.67578,31290.83008,30875.66602,30813.37109,30719.23047,30273.73047,30063.65625,29750.02344,29251.07422,28602.53125,28289.42188,28035.25781,28014.74609,27632.2832,27347.9707,26931.08398,26188.98242,25697.71484,25293.16016,24619.09766,24024.92383,23498.05078,23018.37109,22519.72656,22332.41406
22175.15625,22222.27148,22116.92969,21871.60547,21738.77539,22214.28125,22147.10742,21909.05469,21758.14453,21217.58594,21038.05273,20900.01953,20830.7207,20779.49219,20446.82422,20571.01172,20193.97266,20482.67773,20337.37891,20321.90234,20241.46875,20464.48633,20608.77539,20848.05469,21045.6582,21838.15234,22265.71094,22887.85938,23338.10352,24198.64648,25104.06055,25861.43164,26487.99219,27765.11719,28528.5625,28697.52734,29125.68359,29753.31445,30129.72461,30027.70313,30652.39844,30522.26758,31067.12891,31364.91992,31257.02734,31699.32227,31760.72852,30964.33984,30201.16406,29929.21484,29615.7793,29653.66602,29568.73438,29741.28906,30264.23633,30100.83594,30364.91797,30148.25781,30192.48633,30207.0293,30007.9707,29494.58984,29315.56641,28803.93164,28573.10547,28608.60547,28614.32227,28429.53906,28974.0293,28777.82031,28948.47656,28648.77148,28824.88867,28417.78125,28240.26563,28264.41016,28052.48828,28217.34961,27865.63672,27444.17188,27300.51172,26952.62891,26627.50781,26823.66797,26121.72266,26143.25781,25633.14258,25299.1543,24893.33203,24565.62891,24083.10156,23629.125,23600.78125,23021.04297,22507.28125,22289.66016
22349.80469,23244.75,23257.59766,22961.46289,23205.25586,24238.74219,24192.30273,23957.2168,23937.62109,23878.39063,23421.28516,23509.92188,23213.6875,23386.02734,23014.55469,23029.95508,23007.69531,22818.75391,22835.86328,22993.07617,23265.66992,23020.45313,23588.93555,23889.58984,24409.71094,24994.00391,25767.97461,26151.14453,26244.97852,27290.6875,27789.55859,28652.39648,29270.51953,30349.58594,30857.42383,31448.10352,31892.06055,32335.11328,32590.06641,33142.09766,33256.38281,33323.32031,33547.53906,33992.42578,34060.72266,34570.33984,33970.07813,33645.69141,32118.44727,32270.21094,31961.5957,31987.28125,32250.12891,32487.27734,32680.04297,32954.1875,33288.33984,32855.07813,33070.44531,32667.64063,32509.71875,31899.13867,31780.40234,31658.36523,31275.375,30936.375,31040.73047,31364.78711,31378.32813,31542.07422,31477.19922,31393.84961,31110.375,31273.92383,30748.51367,30848.10156,30716.71289,30672.76563,30504.05469,30094.47266,29989.72852,29652.86914,29926.09766,29452.42773,29277.85547,28814.80859,28673.23242,28030.53906,27326.43945,26594.78516,26483.76367,25516.97656,24888.82617,24678.05859,24113.72852,23870.82031
24231.79297,24946.22461,25234.34961,25088.16797,25221.69727,26258.43359,26098.39063,26084.9375,25663.57617,25333.96094,25448.12891,25271.21875,24975.05664,25141.39453,25142.96875,24442.32813,24701.30664,24622.85938,24970.51758,24836.42773,24908.24609,25144.03906,25812.99219,26668.9043,27115.55859,28265.84961,28766.99219,29327.30469,29483.38477,30407.07227,30705.69922,31322.99219,31870.14453,32979.58984,33597.21484,34003.55469,34060.70313,34528.47266,34820.54688,34940.66797,35035.83594,35163.94531,35236.89453,35700.80859,35752.5,35807.82813,35736.39844,34852.125,33455.50781,33383.94531,33010.98047,33084.87109,32920.97266,33774.63281,33884.13281,34454.67188,34821.32422,34445.48047,34554.74219,34454.75,34495.05859,34235.91016,33998.61719,33605.9375,33525.80859,33201.53125,33237.48438,33243.78125,33202.08594,33496.26953,33134.35938,33395.47656,33290.84766,33049.89844,33286.14063,33065.28906,32643.05273,32498.48828,32262.69336,31686.14648,31164.18359,30924.7168,30872.73242,30521.73438,30570.11523,30072.12695,29989.50586,29228.03516,28846.78125,28600.38086,28074.78906,27491.20898,26718.42969,26334.86133,25684.94531,25724.56641
25669.06055,26539.19922,27109.91797,26812.10352,26689.44922,27874.375,28137.85547,27792.63281,27407.46484,27111.68359,26749.00977,26464.44336,26356.5957,26349.94531,26064.54688,26073.4375,25977.97656,25824.70508,26229.31055,26155.66992,26410.01953,26688.54492,27301.74609,27930.51758,28550.79297,29587.76953,30269.04297,30719.81836,30880.97266,31561.31836,31951.53125,32342.59961,32944.70313,33985.48438,34339,34708.88281,35072.625,35503.19141,35443.05469,35535.32031,35860.98438,35785.65625,35966.26953,36063.91016,36072.64453,36375.90625,36063.08203,35203.66797,33982.87109,33836.67188,33898.77734,33691.70703,33546.125,34182.35938,34608.52734,34766.80078,35016.28125,35238.85547,35090.5625,35181.92969,35294.07031,34789.96094,34561.24219,34339.36719,34035.78516,33791.75,33577.60547,33621.83594,33781.75781,33744.78906,33605.42578,33348.62109,33176.04297,33377.72266,33006.39063,32712.2168,32407.04102,32422.29297,32005.03906,31161.39258,31067.06055,30868.13477,30607.99219,30421.23438,30301.29297,30063.41797,29842.51758,29253.98633,28869.23242,28536.37109,27911.57617,27476.58008,26618.51953,26175.35938,25948.62891,25581.45703
25512.58398,26679.73047,26988.99609,27052.39063,26957.58203,28151.61133,28064.60742,28006.05469,27719.4707,27459.80469,26992.28516,26876.86133,26766.73438,26638.64063,26522.7832,26348.2793,26231.50391,26321.90625,26376.66211,26644.80078,26912.33789,26988.21484,27491.39063,28205.04492,28952.18359,29960.39063,30941.78906,31241.50391,31755.50391,32340.4668,32869.80469,33311.75,33875.34766,34908.41406,35473.02344,35725.27344,35930.48047,36092.97656,36179.46875,36293.82031,36809.28906,36832.80469,37012.17188,37126.17969,37095.88281,37440.42969,37030.36719,35831.39063,34530.32031,34617.16797,34386.14453,34578.96094,34188.47656,35002.16797,35481.82813,35776.82031,35986.09375,36303.13281,35877.64453,36096.44531,36058.74219,35223.65625,35496.42969,35572.39063,34905.08984,34471.51172,34632.53125,34695.37891,34581.39453,34606.37891,34784.17188,34231.59766,34126.41406,33862.58984,33914.48047,33601.85547,33017.8125,33017.35547,32405.8125,31816.96484,31600.95703,31352.03516,31322.01953,30878.55273,30517.06641,30278.00195,30162.80469,29788.125,29317.17578,28862.9043,28425.5625,27889.33203,27188.05273,26682.72461,25960.72852,25804.92969
25983.8418,27275.29492,27427.91797,27203.19922,27291.64453,28200.20117,28404.35547,27660.92383,27813.17578,27390.44531,27085.28125,27027.39063,26876.94141,26721.12109,26709.57422,26760.625,26614.39453,26700.30469,26539.07813,26784.14844,26791.38281,27260.59961,27835.0625,28471.95508,29342.17383,30127.24219,30787.21094,31752.38281,32023.56445,32644.22461,33319.49219,33695.87891,34453.03125,35298.96484,35887.07813,36215.00781,36378.49219,36567.56641,36624.86719,36671.64844,36826.375,36905.73828,37118.57813,37215.70313,37262.69531,37552.39453,37033.66406,36281.375,35269.53516,35070.10938,34713.34766,34761.71094,34699.16797,35325.67969,35512.26172,35777.74609,35948.92578,36007.88672,36146.71094,36149.30078,36135.03125,35776.11719,35423.875,35050.9375,34973.42969,34756.00781,34631.0625,34833.35156,34976.01953,35162.07813,34931.66406,34728.43359,34490.33984,34311.66406,33873,33679.57422,33263.72266,33273.75781,32939.64844,32488.82617,31919.82617,31683.49023,31722.21289,31561.96484,31160.6543,31069.26367,30559.60547,30161.1875,29566.69531,29260.92969,28907.68359,28318.05664,27482.52734,27122.97656,26496.50391,26180.79688
